date,season,game,age,team,opp,game-result,min-played,game-location,fg,fga,fg-pct,fg3,fg3a,fg3-pct,ft,fta,ft-pct,orb,drb,trb,ast,stl,blk,tov,pf,points,game-score,plus-minus,game-link
2020-03-09,2020,64,25.094,17,8,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202003090DEN.html
2020-07-31,2020,65,25.238,17,2,7,32.117,1,14,20,0.7,1,3,0.333,7,12,0.583,1,14,15,7,1,1,2,5,36,33.1,18,https://www.basketball-reference.com/boxscores/202007310MIL.html
2020-08-02,2020,66,25.24,17,11,-4,32.6,0,14,25,0.56,2,5,0.4,6,9,0.667,4,14,18,8,0,1,3,3,36,32.0,1,https://www.basketball-reference.com/boxscores/202008020HOU.html
2020-08-04,2020,67,25.242,17,3,-3,15.783,1,7,8,0.875,2,3,0.667,0,3,0.0,0,6,6,4,0,0,3,1,16,13.2,4,https://www.basketball-reference.com/boxscores/202008040MIL.html
2020-08-06,2020,68,25.244,17,16,14,30.1,1,13,17,0.765,0,4,0.0,7,9,0.778,1,11,12,4,0,1,6,5,33,25.0,15,https://www.basketball-reference.com/boxscores/202008060MIL.html
2020-08-08,2020,69,25.246,17,7,-4,33.433,0,13,26,0.5,1,7,0.143,7,14,0.5,2,11,13,1,0,5,4,6,34,20.7,-16,https://www.basketball-reference.com/boxscores/202008080DAL.html
2020-08-10,2020,70,25.248,17,28,-8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202008100MIL.html
2020-08-11,2020,71,25.249,17,30,13,10.15,0,1,3,0.333,0,0,0.0,10,12,0.833,2,7,9,1,1,0,3,2,12,10.9,12,https://www.basketball-reference.com/boxscores/202008110WAS.html
2020-08-13,2020,72,25.251,17,15,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202008130MEM.html
2020-08-18,2020,73,25.256,17,22,-12,34.467,1,12,25,0.48,3,7,0.429,4,9,0.444,4,13,17,7,1,0,5,5,31,21.9,-9,https://www.basketball-reference.com/boxscores/202008180MIL.html
2020-08-20,2020,74,25.258,17,22,15,31.6,1,10,23,0.435,1,5,0.2,7,8,0.875,5,15,20,5,0,0,7,4,28,18.4,7,https://www.basketball-reference.com/boxscores/202008200MIL.html
2020-08-22,2020,75,25.26,17,22,14,30.6,0,12,14,0.857,2,3,0.667,9,12,0.75,1,10,11,7,2,1,2,2,35,37.3,20,https://www.basketball-reference.com/boxscores/202008220ORL.html
2020-08-24,2020,76,25.262,17,22,15,33.6,0,14,21,0.667,1,5,0.2,2,6,0.333,4,11,15,8,0,1,2,4,31,29.1,20,https://www.basketball-reference.com/boxscores/202008240ORL.html
2020-08-29,2020,77,25.267,17,22,14,28.383,1,11,17,0.647,3,6,0.5,3,5,0.6,2,15,17,3,0,1,3,5,28,23.4,21,https://www.basketball-reference.com/boxscores/202008290MIL.html
2020-08-31,2020,78,25.269,17,16,-11,36.6,1,6,12,0.5,2,5,0.4,4,12,0.333,2,8,10,9,1,1,6,3,18,13.4,-14,https://www.basketball-reference.com/boxscores/202008310MIL.html
2020-09-02,2020,79,25.271,17,16,-2,35.65,1,10,18,0.556,0,1,0.0,9,13,0.692,4,10,14,3,0,1,2,4,29,23.8,-7,https://www.basketball-reference.com/boxscores/202009020MIL.html
