date,season,game,age,team,opp,game-result,min-played,game-location,fg,fga,fg-pct,fg3,fg3a,fg3-pct,ft,fta,ft-pct,orb,drb,trb,ast,stl,blk,tov,pf,points,game-score,plus-minus,game-link
2023-11-10,2024,7,25.346,4,30,7,18.233,0,5,5,1.0,0,0,0.0,5,8,0.625,3,4,7,0,1,1,1,4,15,14.7,-12,https://www.basketball-reference.com/boxscores/202311100WAS.html
2023-11-12,2024,8,25.348,4,20,-22,22.183,0,7,9,0.778,0,0,0.0,2,2,1.0,1,3,4,0,0,0,2,4,16,10.5,-6,https://www.basketball-reference.com/boxscores/202311120NYK.html
2023-11-14,2024,9,25.35,4,16,-6,24.983,1,2,2,1.0,0,0,0.0,6,6,1.0,1,11,12,1,1,0,3,5,10,10.1,5,https://www.basketball-reference.com/boxscores/202311140CHO.html
2023-11-17,2024,10,25.353,4,17,-31,6.7,1,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,1.3,-5,https://www.basketball-reference.com/boxscores/202311170CHO.html
2023-11-18,2024,11,25.354,4,20,-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202311180CHO.html
2023-11-20,2024,12,25.356,4,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202311200CHO.html
2023-11-22,2024,13,25.358,4,30,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202311220CHO.html
2023-11-26,2024,14,25.362,4,22,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202311260ORL.html
2023-11-28,2024,15,25.364,4,20,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202311280NYK.html
2023-11-30,2024,16,26.001,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202311300BRK.html
2023-12-02,2024,17,26.003,4,18,-6,9.183,1,1,3,0.333,0,0,0.0,2,2,1.0,1,2,3,1,1,1,0,1,4,5.6,-3,https://www.basketball-reference.com/boxscores/202312020CHO.html
2023-12-06,2024,18,26.007,4,5,-11,27.617,0,2,4,0.5,0,0,0.0,2,2,1.0,6,5,11,0,0,3,2,3,6,8.6,-11,https://www.basketball-reference.com/boxscores/202312060CHI.html
2023-12-08,2024,19,26.009,4,28,3,25.783,1,5,7,0.714,0,0,0.0,5,6,0.833,2,6,8,0,1,0,1,2,15,14.1,7,https://www.basketball-reference.com/boxscores/202312080CHO.html
2023-12-11,2024,20,26.012,4,16,-2,26.267,1,2,6,0.333,0,0,0.0,2,2,1.0,3,3,6,1,0,0,0,1,6,5.9,-14,https://www.basketball-reference.com/boxscores/202312110CHO.html
2023-12-13,2024,21,26.014,4,16,-11,39.883,0,3,5,0.6,0,0,0.0,0,1,0.0,1,9,10,0,0,4,2,1,6,7.1,-8,https://www.basketball-reference.com/boxscores/202312130MIA.html
2023-12-15,2024,22,26.016,4,19,-5,30.3,1,7,7,1.0,0,0,0.0,2,2,1.0,1,5,6,1,0,1,0,5,16,15.5,6,https://www.basketball-reference.com/boxscores/202312150CHO.html
